,msd_id,echo_nest_id,artist,title,year,peak,weeks
3158,TRKNMFW12903CE2621,SOJWHZU12D021B41A8,Natasha Bedingfield,Single,2004,6,57
3159,TRHHWPE128F42937EC,SOPUUTX12A8C139BEA,Brand Nubian,Don't Let It Go To Your Head,1998,6,54
3160,TRHHBKW12903CB39D4,SOYSUAV12AB018AF48,Dion & The Belmonts,Where Or When,1959,16,3
3161,TRDAWBW128F1467DF4,SODIBRI12A6D4F7EAA,Dion & The Belmonts,Where Or When,1959,16,3
3162,TRYUONZ12903CBC02D,SOEUMSW12AB0186D6D,Dion & The Belmonts,Where Or When,1959,16,3
3163,TRHHFRP128F4292954,SOPKOMU12A8C1393E6,Mr. Mister,Is It Love,1985,17,8
3164,TRNLOZN128F4291DF7,SOVOOLV12A8C13B7FD,Mr. Mister,Is It Love,1985,17,8
3165,TRHHTBX128F149DA3C,SOPHSBZ12A6D4F9693,The Fixx,One Thing Leads To Another,1983,19,4
3166,TRKVJZZ128F14A312A,SOUYKKZ12A6D4FB0EA,The Fixx,One Thing Leads To Another,1983,19,4
3167,TRHHSUM128F4277568,SOTKFEY12A8C137EB7,Europe,The Final Countdown,1986,18,8
3168,TRHJSOI128F4280353,SOVMKVD12AB0185674,Europe,The Final Countdown,1986,18,8
3169,TRAYQTI128F92EE02C,SOGHZUA12AAF3B4E32,Europe,The Final Countdown,1986,18,8
3170,TROEUWZ128F9318255,SOLWGPF12AB0181F45,Europe,The Final Countdown,1986,18,8
3171,TRHHXYV128F92FCAE6,SOZWTJV12A8C1422A7,Eddie Murphy,Party All The Time,1985,22,2
3172,TRJPMZI128F92F8671,SOGQBHV12A8C14067A,Eddie Murphy,Party All The Time,1985,22,2
3173,TRHHKGA128F4265558,SOWKFHD12A8C131320,Quiet Riot,Cum On Feel The Noize,1983,21,5
3174,TRBZLWY128F424B84D,SOGQWJK12D02198CDF,Quiet Riot,Cum On Feel The Noize,1983,21,5
3175,TRHCWXE128F92EAB49,SONYDPA12AF72A87E6,Alan Jackson,That'd Be Alright,2002,20,29
3176,TRHCWPI12903CC525B,SOFXLWJ12AB018D8EC,The Ronettes,(The Best Part Of) Breakin' Up,1964,8,39
3177,TRBHZNF128F14989FE,SONSCMZ12A6D4F6EE9,The Ronettes,(The Best Part Of) Breakin' Up,1964,8,39
3178,TRHCCLO12903CFF151,SOPNWXV12AC90718F5,Canned Heat,Going Up The Country,1968,11,11
3179,TRLJBZS12903CF95A2,SOJZEUY12AC3DF98B6,Canned Heat,Going Up The Country,1968,11,11
3180,TRHCRJM128F93373FC,SOCYREG12A6D4F89EB,Slim Harpo,Rainin' In My Heart,1966,8,34
3181,TRONLPS128F148AF37,SOTFTUZ12A6D4F9BF6,Slim Harpo,Rainin' In My Heart,1966,8,34
3182,TRHCQJU128F4296DC3,SOLJEXC12D021904BF,Dolly Parton,But You Know I Love You,1980,10,41
3183,TRHNYFK12903CF7E97,SOHLIIS12D021B33FC,Dolly Parton,But You Know I Love You,1980,10,41
3184,TREEOTC128F42AD75D,SOFGZTM12CF5F88FA2,Dolly Parton,But You Know I Love You,1980,10,41
3185,TRHCZYD128F425FBDF,SOOVZEB12A8AE46ED3,Jr. Walker & The All Stars,What Does It Take (To Win Your Love),1969,16,4
3186,TRLRXBH128F9322812,SOAQFFO12A58A799B0,Jr. Walker & The All Stars,What Does It Take (To Win Your Love),1969,16,4
3187,TRJRRFU128F145EC36,SOAHFSM12A58A78C5F,Jr. Walker & The All Stars,What Does It Take (To Win Your Love),1969,16,4
3188,TRXLWMT128F422B9AE,SOWDLES12A6D4FD0B7,Jr. Walker & The All Stars,What Does It Take (To Win Your Love),1969,16,4
3189,TRXDYNZ128F92E90B8,SOGPSPP12A8C144D51,Jr. Walker & The All Stars,What Does It Take (To Win Your Love),1969,16,4
3190,TRKDIHV128F931B396,SOZSLTE12AB0180E69,Jr. Walker & The All Stars,What Does It Take (To Win Your Love),1969,16,4
3191,TRHCIDK128F429D89F,SOIQDBR12A8C13FA6B,Engelbert Humperdinck,Am I That Easy To Forget,1987,10,18
3192,TRICTCB128F1496193,SOHNMQT12A6BD55D2A,Engelbert Humperdinck,Am I That Easy To Forget,1987,10,18
3193,TRHCPSP12903CC5149,SOWHGFF12AB0188474,Commander Cody & His Lost Planet Airmen,Hot Rod Lincoln,1971,14,9
3194,TRHCURB12903CC5CA2,SOWGVJW12AB018C348,Bobby Freeman,Betty Lou Got A New Pair Of Shoes,1992,9,37
3195,TRHCJMM128F933BEED,SOLLUUU12A6D4F8C75,Level 42,Something About You,1985,27,7
3196,TRTMCKN128E0793141,SODAGVQ12A6D4F85EB,Level 42,Something About You,1985,27,7
3197,TRJPAYT128F933B284,SOJANPT12AB0184E1A,Level 42,Something About You,1985,27,7
3198,TRHCDSY128F931692E,SOMPTCI12AB017C416,Taylor Swift,Forever & Always,2008,3,34
3199,TRZXLPL128F9308AE2,SOCCWZW12AB01829DB,Taylor Swift,Forever & Always,2008,3,34
3200,TREAUXP128F9326BA3,SOTNWCI12AAF3B2028,Taylor Swift,Forever & Always,2008,3,34
3201,TRSKVLQ128F92EC16D,SOIUAQI12AB018201F,Taylor Swift,Forever & Always,2008,3,34
3202,TROTDKP128F9322C74,SOCCWZW12AB01829DB,Taylor Swift,Forever & Always,2008,3,34
3203,TRHCDQC12903CB39D3,SOLPAEM12AB018AF43,Dion & The Belmonts,A Lover's Prayer,1985,3,73
3204,TRXXZSH128F1468B07,SOAOBMU12A6D4F7EAC,Dion & The Belmonts,A Lover's Prayer,1985,3,73
3205,TRHCXVN128F147753E,SORUXJZ12A6D4F79D5,Cathy Dennis,You Lied To Me,1992,13,32
3206,TRHRWYI128F932594C,SOBUUXG12AB0182EB3,Rusty York,Sugaree,1992,3,77
3207,TRNSNPC128F93397C9,SOIGRDN12AB01874EF,Rusty York,Sugaree,1992,3,77
3208,TRSKIIM12903CBA7DA,SOZJMSO12AB0185886,Rusty York,Sugaree,1992,3,77
3209,TRHRWLR128F42A7E2E,SOPHJCH12A8C13EC64,Chuck Berry,Merry Christmas Baby,1958,3,71
3210,TRHRWCT128F4267ABD,SOALZGH12A8C132F57,Mac Davis,Baby Don't Get Hooked On Me,1972,18,1
3211,TRFXTBE12903D13873,SOJTUBF12A8C141CED,Mac Davis,Baby Don't Get Hooked On Me,1972,18,1
3212,TRKNLPO128F42BC2A0,SOHSJPB12A8C13EACC,Mac Davis,Baby Don't Get Hooked On Me,1972,18,1
3213,TRHRFVN128F429746F,SOMUKRE12A8C13CC44,Dolly Parton,I Will Always Love You,1974,14,53
3214,TRHRQTK128F92E6409,SOAOLNG12AB017CFDC,The Marvelettes,Too Many Fish In The Sea,1964,12,25
3215,TRXHMBH128F931F7AB,SOXVRJF12AB017FFF3,The Marvelettes,Too Many Fish In The Sea,1964,12,25
3216,TRHRLKI128E0792171,SOBJMPB12A6701F785,Bubba Sparxxx,Ugly,2001,20,15
3217,TRHRVVB128F425EE75,SOBECHP12A58A771A4,Anita Baker,You're My Everything,2004,20,74
3218,TRHRDYQ128F428BBC2,SOXHBFL12A8C1380AA,Heather Headley,I Wish I Wasn't,2003,20,55
3219,TRHRDMI128F1459343,SOUEMFB12A6310DFC3,Hot Chocolate,Emma,1974,14,8
3220,TRVHSCB128F4299837,SOOJQDQ12A8C13AD09,Hot Chocolate,Emma,1974,14,8
3221,TRHRXBE128F4272923,SOKYVIY12A58A7F4C2,Sly & The Family Stone,Hot Fun In The Summertime,1969,16,2
3222,TRCUVMP128F4267FAA,SONIAZP12A8C13196B,Sly & The Family Stone,Hot Fun In The Summertime,1969,16,2
3223,TRHBCPS128F93587D7,SOVHIGB12A8AE46CB0,Joan Baez,The Night They Drove Old Dixie Down,1971,15,3
3224,TRZCWBX12903CB64DB,SOXMAJE12A8C1334C2,Joan Baez,The Night They Drove Old Dixie Down,1971,15,3
3225,TRSXBMO12903CF3727,SOLOHXT12A8C1428AD,Joan Baez,The Night They Drove Old Dixie Down,1971,15,3
3226,TRHBACO128F9318355,SOOIYIH12AB017B43D,Rufus Thomas,Walking The Dog,1963,14,10
3227,TRHALAL12903CE1794,SOGHORJ12AB018EA90,Rufus Thomas,Walking The Dog,1963,14,10
3228,TRBGZSH128F14750E4,SOUBGIC12A6D4F7880,Rufus Thomas,Walking The Dog,1963,14,10
3229,TRNTCMH128E0790C0D,SOSZGMK12A6701DF93,Rufus Thomas,Walking The Dog,1963,14,10
3230,TRTNKFL128F4288BD1,SOZFTGC12A8C14167A,Rufus Thomas,Walking The Dog,1963,14,10
3231,TRLZXRI128F4288A69,SOCYDGT12A8C13F783,Rufus Thomas,Walking The Dog,1963,14,10
3232,TRHBNHK128F149608E,SOBWYNW12A6D4FA8A1,Darlene Love,Christmas (Baby Please Come Home),1963,50,50
3233,TRHBESG12903CAF8C3,SORWYAI12AB018BF59,Shalamar,A Night To Remember,1982,10,44
3234,TRZHTJB12903CAF8F3,SOJAITZ12AB0183618,Shalamar,A Night To Remember,1982,10,44
3235,TRSNLEZ12903CAF8CE,SOQXYPD12AB018BF7B,Shalamar,A Night To Remember,1982,10,44
3236,TRHBELU128F4247AB2,SOUMKOJ12A8C134A11,Rose Royce,Car Wash,1976,23,1
3237,TRFLEOC12903C9DD8B,SOYLYDY12AB018AB79,Rose Royce,Car Wash,1976,23,1
3238,TRZLFGI128F92E2FD0,SOELLPH12A8C1434C4,Rose Royce,Car Wash,1976,23,1
3239,TRVVDPS128F92D6207,SOYFPEW12A8C142E03,Rose Royce,Car Wash,1976,23,1
3240,TRDGCIZ128F14640CE,SOYLDJC12A6701E2FF,Rose Royce,Car Wash,1976,23,1
3241,TRXQRVH128EF34A1E9,SOURFDP12A6BD4E0F9,Rose Royce,Car Wash,1976,23,1
3242,TRYOUGX128F422B8AD,SONHKBT12A6D4FD901,Rose Royce,Car Wash,1976,23,1
3243,TRHBSMY128F92D5D3C,SODBNQG12A8C143271,Jonas Brothers,Love Is On Its Way,2009,84,84
3244,TRQODDA128F93098D3,SOYTBWV12AB0185C2E,Jonas Brothers,Love Is On Its Way,2009,84,84
3245,TRHBOAX128F92F1210,SOLFBQX12A8C143160,Brook Benton,Revenge,1986,10,15
3246,TRDUVWL128F92EB84C,SOETTIW12A8C1459F0,Brook Benton,Revenge,1986,10,15
3247,TRHBKJS128F42AC31B,SOBMYQQ12D02197A35,Alicia Keys,Karma,2003,29,20
3248,TRBGJDW128F4292EDB,SODHTCY12A58A7F125,Alicia Keys,Karma,2003,29,20
3249,TRIRLHR128F93097BC,SOYNKID12AB018415D,Alicia Keys,Karma,2003,29,20
3250,TRHFWTN128E07826BF,SOMNGRA12A6310E316,The Human League,The Lebanon,1984,5,64
3251,TRHFGML128F14581FB,SOWIGCV12A6D4F6A35,Kenny Rogers And Sheena Easton,We've Got Tonight,1983,18,6
3252,TRREGRT128F145EEF9,SORYPHO12A58A7A9D8,Kenny Rogers And Sheena Easton,We've Got Tonight,1983,18,6
3253,TRABBNN128F931E094,SOOVJIO12AB01810E4,Kenny Rogers And Sheena Easton,We've Got Tonight,1983,18,6
3254,TRPGIWC128F145715D,SOMBKDE12A6D4F698E,Kenny Rogers And Sheena Easton,We've Got Tonight,1983,18,6
3255,TRPLZFP128F932A671,SOJGSSY12AB01873F4,Kenny Rogers And Sheena Easton,We've Got Tonight,1983,18,6
3256,TRHFBRL128F145BC00,SOHKJCJ12A6D4F601C,Jon Secada,I'm Free,1992,20,27
3257,TRHFFPN12903CBD4C5,SOPVSBM12AB01855AF,The Knickerbockers,High On Love,1966,3,94
3258,TRHFQPO128F425443D,SONPECC12A8C139F11,Tyrone Davis,I Wish It Was Me,2000,9,57
3259,TRHFQVX128F9309D40,SOPTIOZ12AB017F55C,The Sapphires,Gotta Have Your Love,2008,5,77
3260,TRHFIZR128F428BE7F,SOUUVSL12A8C139906,Air Supply,Even The Nights Are Better,1982,18,5
3261,TRHERRW128EF349398,SORBCML12A6D4F7ED9,Air Supply,Even The Nights Are Better,1982,18,5
3262,TRUNWEX128F428B57E,SOIULQC12A8C1394B8,Air Supply,Even The Nights Are Better,1982,18,5
3263,TRHFNWM128F1477A17,SOGQFZT12A6D4F884E,Jimmy Ruffin,I'll Say Forever My Love,1969,5,77
3264,TRRNAPK128F9351DB4,SORLKUU12AB0185B66,Jimmy Ruffin,I'll Say Forever My Love,1969,5,77
3265,TRBIDUG128F422BC8E,SOZLDSF12A6D4F6E09,Jimmy Ruffin,I'll Say Forever My Love,1969,5,77
3266,TRFSTLJ128F4259786,SOQMFJK12A8C13675C,Jimmy Ruffin,I'll Say Forever My Love,1969,5,77
3267,TRZZMNE12903CD505C,SOSMPIC12AB018128C,Jimmy Ruffin,I'll Say Forever My Love,1969,5,77
3268,TRHFPNH12903CE3093,SONVKLM12A8C145FA6,Jason Aldean,Laughed Until We Cried,2007,16,61
3269,TRHFPEY128F426FC7C,SOEGFRT12A8C134BD4,The Doobie Brothers,Eyes Of Silver,1974,8,52
3270,TRHFTXW128F42889EC,SOCMUKY12D02194EE0,Jackson 5,ABC,1970,13,1
3271,TRQSMCK128F4277919,SOHOGBX12D021B4CC6,Jackson 5,ABC,1970,13,1
3272,TRAYXAL128F9309341,SODGHQU12AB018276C,Jackson 5,ABC,1970,13,1
3273,TRUDHJJ128EF3517E2,SOKUILO12D0219C019,Jackson 5,ABC,1970,13,1
3274,TRLKHWW128F146DB15,SOKAPEH12D021B2CD0,Jackson 5,ABC,1970,13,1
3275,TRKEZQA128F932DA01,SOMWLGD12AB0186E00,Jackson 5,ABC,1970,13,1
3276,TRHFTUX128F93010D0,SOCQYEP12A8C1402FD,The Johnny Otis Show,Willie And The Hand Jive,1984,10,9
3277,TRHFTEK128EF34272D,SOZILHN12A6701F3B0,Bananarama,More Than Physical,1986,5,73
3278,TRHFUMC128F1465DD8,SOBTKGQ12A6D4F7367,Richard Marx,Should've Known Better,1987,21,3
3279,TRHFEEP12903CD3863,SOYTBOO12AB0186FE6,Lonnie Mack,Memphis,1970,13,5
3280,TRVCUYL12903CD88D7,SOIAALJ12A8C13FBE4,Lonnie Mack,Memphis,1970,13,5
3281,TRHFSAB128F42622B1,SOSTHWW12A8C130B1B,Joe Diffie,It's Always Somethin',1999,14,57
3282,TRHFVAV128F92E53F8,SOZIJBU12AB017E41F,The Dramatics,Whatcha See Is Whatcha Get,1972,15,9
3283,TRQSSJL128F428AAE8,SOEPKNW12A58A7CA15,The Dramatics,Whatcha See Is Whatcha Get,1972,15,9
3284,TRXCEFQ128F428AC57,SODXDOV12A8C140429,The Dramatics,Whatcha See Is Whatcha Get,1972,15,9
3285,TRXZIMN12903CD8DCD,SOKCZAC12AB018D7C0,The Dramatics,Whatcha See Is Whatcha Get,1972,15,9
3286,TRHFVKK128F930F094,SODKBQX12A8C13A6EA,Elvis Presley,My Way,1989,12,22
3287,TRHFDJN128F92E3DAD,SOBBMFS12D02191F9E,Roy Orbison,Too Soon To Know,1967,5,68
3288,TRHFOFY128F1469637,SOECJLM12A6D4F6AC1,Julian Lennon,Too Late For Goodbyes,1984,17,5
3289,TRBUMAC128F427576F,SONWXSH12A8C135C79,Julian Lennon,Too Late For Goodbyes,1984,17,5
3290,TRHFXMK128E078FC0F,SORLFIB12A6701FEF7,Lee Ann Womack,A Little Past Little Rock,1998,10,43
3291,TRHQMMO128E0791D97,SOHIGNA12B0B807674,Bryan Adams,Heaven,1984,19,1
3292,TRFHGWV128E0792EC8,SOVHFMK12A679AE565,Bryan Adams,Heaven,1984,19,1
3293,TRFQMHT128E0792FC4,SORCQZC12AF729DA6E,Bryan Adams,Heaven,1984,19,1
3294,TRHQGRO128F1463A0D,SOTLHXL12A6D4F6E5C,The Undisputed Truth,Papa Was A Rollin' Stone,1972,5,63
3295,TRVURYZ128F149F021,SOIBETQ12A6D4FAAAB,The Undisputed Truth,Papa Was A Rollin' Stone,1972,5,63
3296,TRHQHDK128F4288520,SOCDYTZ12A8C137C59,Toni Braxton,Just Be A Man About It,2003,20,32
3297,TRIDYIF128F42A222B,SOUMQNI12D021920AD,Toni Braxton,Just Be A Man About It,2003,20,32
3298,TREBSMM128F42BB62F,SONMGGL12D02191C5D,Toni Braxton,Just Be A Man About It,2003,20,32
3299,TRHQBNG128F9300881,SOKJZUN12A8C13F182,Irene Cara,Fame,1980,26,4
3300,TRSVDIA128E0793520,SONAZXU12A679C80A2,Irene Cara,Fame,1980,26,4
3301,TRHQFOB128F92E6592,SOGZNKY12A8C1448EB,Bruce Springsteen,Born To Run,1975,11,23
3302,TRYRCXK128F932A7E9,SOJXYVV12A8C1373FD,Bruce Springsteen,Born To Run,1975,11,23
3303,TRHQQGM128E0781C67,SOBQLCM12A6D4FAFCD,Everclear,Father Of Mine,1997,17,70
3304,TRQEXPR128F9358531,SOQARLW12AB01827B2,Everclear,Father Of Mine,1997,17,70
3305,TRHQIPW128F42956AD,SODNNFY12A8C1397D6,Bay City Rollers,Yesterday's Hero,1976,7,54
3306,TRBLIID128F425A6BF,SORPWAR12A8AE46C0A,Bay City Rollers,Yesterday's Hero,1976,7,54
3307,TRURRIS128F4276086,SOUACWN12A8C137BEE,Bay City Rollers,Yesterday's Hero,1976,7,54
3308,TRHQASJ128F4277331,SOKDTCM12A8C13AA80,Chaka Khan,I'm Every Woman,1978,16,21
3309,TRHQPNH12903CB4F43,SOJAXJE12AB0185F45,Thomas Dolby,Hyperactive,1984,7,62
3310,TRHQTLX128F930117A,SOVTPCM12A8C14112A,Fabian,Tiger,1987,13,3
3311,TRRITKR12903CD4B2A,SOQFVSI12AB0188E1A,Fabian,Tiger,1987,13,3
3312,TRQLPWS128F9349216,SOVUGEX12AB018507E,Fabian,Tiger,1987,13,3
3313,TRNTEDV12903CF096D,SOETTHS12AC468D71E,Fabian,Tiger,1987,13,3
3314,TREJMFX12903CD29CC,SOGHKHB12AB018CE70,Fabian,Tiger,1987,13,3
3315,TRHQLTO128E07990A7,SOEILSD12A67ADE67C,Bonnie Raitt,Not The Only One,1991,17,34
3316,TRZIUOA128F9302B33,SOUGZZC12AB018532A,Bonnie Raitt,Not The Only One,1991,17,34
3317,TRHQENS128E0784814,SOCGMXY12A6701E069,Sting,When We Dance,1994,18,38
3318,TRQDXOF128E079273B,SOSTALG12A6701C5DC,Sting,When We Dance,1994,18,38
3319,TRHQVQZ12903CA528E,SOCQNLP12A58A7E91D,Carrie Underwood,So Small,2007,20,17
3320,TRHQVFM128F92D2780,SOHWJMB12A8C1457A4,Stonewall Jackson,Waterloo,1989,16,4
3321,TRHKFBW128F935AD06,SODKHXA12A8C1432A7,Stonewall Jackson,Waterloo,1989,16,4
3322,TRQJOVO12903CB2DDE,SOQTWEY12A58A7B38A,Stonewall Jackson,Waterloo,1989,16,4
3323,TRTAIOM128F426BC3B,SOKQSOF12A8C134DA8,Stonewall Jackson,Waterloo,1989,16,4
3324,TRLUOHL128F42791BB,SONOHJF12A8C13513F,Stonewall Jackson,Waterloo,1989,16,4
3325,TRLDAJA128F423A3EA,SOEQHEZ12A8C135715,Stonewall Jackson,Waterloo,1989,16,4
3326,TREQVSY128F92FDF03,SOOFXWV12AB017F307,Stonewall Jackson,Waterloo,1989,16,4
3327,TRJEOIB128F92F138F,SOFBRVQ12A58A7E4D9,Stonewall Jackson,Waterloo,1989,16,4
3328,TRSWLHY12903CE9483,SOUDIJP12AC468C26D,Stonewall Jackson,Waterloo,1989,16,4
3329,TRSFXGC12903CD29BF,SOQVYOX12AB018CE54,Stonewall Jackson,Waterloo,1989,16,4
3330,TRHQXIC12903D07092,SONCEHA12D02193468,John Denver,I Want To Live,1977,5,55
3331,TRBQYCN128F93093C3,SOAICYZ12D02190230,John Denver,I Want To Live,1977,5,55
3332,TRIEUEJ128F428884A,SOSTEPN12D02190286,John Denver,I Want To Live,1977,5,55
3333,TRHQYWZ128F1456AD1,SORFDQN12A6D4F3DFA,Poco,Indian Summer,1977,8,50
3334,TRHZMUG128E0781AE5,SOJLQEL12A6310E2F1,KC And The Sunshine Band,Get Down Tonight,1975,15,1
3335,TRHZMCL128F92E5404,SOILWXQ12AB017E453,The Dramatics,You're Fooling You,1975,3,87
3336,TRHZWKG128F427046F,SOHWDXB12A58A7AF34,Engelbert Humperdinck,Winter World Of Love,1992,12,16
3337,TRRKUDA128F92DEB87,SOKPSFK12AAF3B4055,Engelbert Humperdinck,Winter World Of Love,1992,12,16
3338,TRHZHZE128F4264EE3,SOCLLTH12A8C132AB2,The Jacksons,Shake Your Body (Down To The Ground),1978,22,7
3339,TRCXOIA128F425D7CA,SOGRVFN12A8C143C45,The Jacksons,Shake Your Body (Down To The Ground),1978,22,7
3340,TRZUNBH128F425D71E,SOZNGMN12A8AE48B3E,The Jacksons,Shake Your Body (Down To The Ground),1978,22,7
3341,TROGJTB128F92DF6EE,SOTXQGY12A8AE48DE7,The Jacksons,Shake Your Body (Down To The Ground),1978,22,7
3342,TRXSEDP128F42A0AC4,SOFSYLB12A8C13ED3C,The Jacksons,Shake Your Body (Down To The Ground),1978,22,7
3343,TRHZCJY128F146241E,SOCTCAO12A6D4F7924,Donny Osmond,Puppy Love,1972,12,3
3344,TRHZRQU128F425A6CA,SOIWWTX12A8AE46C20,Bay City Rollers,Saturday Night,1974,17,1
3345,TRXECPW128F42760B8,SOFVMIG12A8C1387ED,Bay City Rollers,Saturday Night,1974,17,1
3346,TRHZBWE128F92FF5F5,SOFNYBY12CF5463261,Marvin Gaye,Too Busy Thinking About My Baby,1969,15,4
3347,TRHZZBS128F92E8DC3,SOUCNBT12A8C145B35,Kris Allen,No Boundaries,2009,3,11
3348,TRHZZZV128E07925F3,SODLYCW12A67021657,Mya,Case Of The Ex (Whatcha Gonna Do),2000,30,2
3349,TRHSQBA128F148D656,SOBNQTP12A6D4F9055,Mya,Case Of The Ex (Whatcha Gonna Do),2000,30,2
3350,TRHZLTT128F4293E97,SOVPORG12D021943FC,Rascal Flatts,Feels Like Today,2004,13,56
3351,TRHZLYU128F92E6499,SOQZRIM12A582917DD,Twisted Sister,I Wanna Rock,1984,7,68
3352,TRLXXVH128F42746BE,SOJUKDC12A8C138AFE,Twisted Sister,I Wanna Rock,1984,7,68
3353,TRHZLNB128F4228CCF,SOFCRRN12A58A78FC6,Creedence Clearwater Revival,Lodi,1969,4,52
3354,TRKMQLS128F146EC3D,SOTLPAK12AB01845D3,Creedence Clearwater Revival,Lodi,1969,4,52
3355,TRHZERX128E0783F5D,SOHWITV12A6310ECF0,Wet Wet Wet,Love Is All Around,1994,20,41
3356,TRZMSQF12903CA89CB,SOVCCMK12AF72A2E14,Wet Wet Wet,Love Is All Around,1994,20,41
3357,TRAUKYS128F14636CB,SOWJQRR12A6D4F725C,Wet Wet Wet,Love Is All Around,1994,20,41
3358,TRKAIKS128E0783FBA,SORUKNL12A6310ED1A,Wet Wet Wet,Love Is All Around,1994,20,41
3359,TRYINVS12903CA4435,SONWGQG12AB0184A92,Wet Wet Wet,Love Is All Around,1994,20,41
3360,TRHZJGR128F92FA38A,SOCQDGJ12AB0183727,Jane Morgan,The Day The Rains Came,1991,15,21
3361,TRHPQUK128F933358B,SOFDMRN12AB0186DF5,Jane Morgan,The Day The Rains Came,1991,15,21
3362,TRCGSFX12903CA0D91,SOQIEIA12A8C13CEE9,Jane Morgan,The Day The Rains Came,1991,15,21
3363,TRRJTCO128F932E0FF,SODQGKL12AB0188A14,Jane Morgan,The Day The Rains Came,1991,15,21
3364,TRTSBPO12903CB3ACA,SOSHBWT12AB0189A14,Jane Morgan,The Day The Rains Came,1991,15,21
3365,TRHZXKN12903CE3975,SOJHMKG12AB0188E86,Brook Benton,So Many Ways,1961,16,6
3366,TRAIWFO128F92D624D,SOGVWBL12A8C14297B,Brook Benton,So Many Ways,1961,16,6
3367,TREZMUZ128E0790BE3,SOCMZYH12A6701DF6F,Brook Benton,So Many Ways,1961,16,6
3368,TRVFKJF128F93010DB,SOKTEFD12A8C13F443,Brook Benton,So Many Ways,1961,16,6
3369,TRHZYMR128F429D855,SOLWILR12A8C13E6B7,The Mamas & The Papas,Creeque Alley,1967,9,5
3370,TRULQDS128E0791924,SOJDMIP12AB0183A07,The Mamas & The Papas,Creeque Alley,1967,9,5
3371,TRJMKZT128F147D6A1,SOJIYTW12A58A80A98,The Mamas & The Papas,Creeque Alley,1967,9,5
3372,TRHZYPX128F92D2E06,SOIHAIJ12A8C1447E9,Tasmin Archer,Sleeping Satellite,1992,15,32
3373,TRLUXKV128F1455C2E,SOSVMAQ12A6D4F869B,Tasmin Archer,Sleeping Satellite,1992,15,32
3374,TRYTDVM128F4298393,SOYCZWB12A8C13A90A,Tasmin Archer,Sleeping Satellite,1992,15,32
3375,TRHIMHJ128F1460BA6,SOBFYBC12A6D4F634A,Smokey Robinson,Just To See Her,1987,21,8
3376,TRPJXAW128F148BE35,SOSBDSS12A6D4F8938,Smokey Robinson,Just To See Her,1987,21,8
3377,TRHIWYH128F92E5405,SODEICV12AB017E454,The Dramatics,Door To Your Heart,1996,6,62
3378,TRHIWQI128F92F0658,SOPIZEX12A8C132D39,Eddie Money,I Wanna Go Back,1986,21,14
3379,TRDOGJP128F4270961,SOYWGAP12A8C13321B,Eddie Money,I Wanna Go Back,1986,21,14
3380,TRHIWPT128F9311738,SOHIQOY12D02197AB5,Johnny Cash,Folsom Prison Blues,1957,12,32
3381,TRCRNVK12903CCCA78,SOUPSGD12D021B209E,Johnny Cash,Folsom Prison Blues,1957,12,32
3382,TRBXIUC128F92C9199,SONRMCX12D0219A40D,Johnny Cash,Folsom Prison Blues,1957,12,32
3383,TRIKTFN128F92DE64D,SOERCQZ12D02197A37,Johnny Cash,Folsom Prison Blues,1957,12,32
3384,TRDZYDR128F9329AC8,SOMDKGA12AB017DDFC,Johnny Cash,Folsom Prison Blues,1957,12,32
3385,TRHIQOG128F4279510,SOTAYWF12A8C1362A0,Argent,Hold Your Head Up,1972,15,5
3386,TRHSDVH128F92FC95D,SOCLMDY12A8C13F769,Argent,Hold Your Head Up,1972,15,5
3387,TRCGGAH12903CCE799,SOPCVKR12B35058BED,Argent,Hold Your Head Up,1972,15,5
3388,TRBHLFJ12903D059BF,SOKNIPC12AB017E7D5,Argent,Hold Your Head Up,1972,15,5
3389,TRNKECG128F92DF5F8,SOOKSUJ12A8C143F9A,Argent,Hold Your Head Up,1972,15,5
3390,TRUJDNX12903D0CAD4,SOWHHJH12AB0186FA6,Argent,Hold Your Head Up,1972,15,5
3391,TRHIZIA128F148D44F,SOLSGZE12A6D4F6658,Sisqo,Incomplete,1999,26,1
3392,TRPOOYU128F932D00E,SOTPGEC12A8C137322,Sisqo,Incomplete,1999,26,1
3393,TRVWYWK128F148D453,SOBPRBS12A6D4F665C,Sisqo,Incomplete,1999,26,1
3394,TRHIZII128F1484D13,SOVOQKH12A6D4F9A1C,Jeanne Pruett,Satin Sheets,1973,15,28
3395,TRCNYNV128F92F06DC,SOVSVYC12A58A7B319,Jeanne Pruett,Satin Sheets,1973,15,28
3396,TRCDTIN128F92E9CD6,SOHDZWB12AB017F68A,Jeanne Pruett,Satin Sheets,1973,15,28
3397,TRUUOAU12903CD8AEA,SOTTIPJ12AB0187819,Jeanne Pruett,Satin Sheets,1973,15,28
3398,TRHIIPX128F424BFF8,SOBESQY12A8C13415C,Marvin Gaye,What's Going On,1971,15,2
3399,TRABIOA128F42A6DB1,SOFQTGG127D4A6DCB1,Marvin Gaye,What's Going On,1971,15,2
3400,TRANWKE128F92E24AF,SOUOYLK12A8C14269D,Marvin Gaye,What's Going On,1971,15,2
3401,TRTYZBN128F930EDE2,SOLVTIM12AB018260D,Marvin Gaye,What's Going On,1971,15,2
3402,TRHIAUB128E078DA89,SOXWIWP12A67020CDB,Elton John,Your Song,1970,14,8
